relative_time,category,api,args_str
0,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
56096,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
116548,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
118159,database,SQLiteDatabase.rawQuery,"{""sql"": ""SELECT * FROM words WHERE status = 'b'""}"
167638,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
219769,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
250268,database,SQLiteDatabase.rawQuery,"{""sql"": ""SELECT * FROM words WHERE en_word LIKE ? ORDER BY en_word LIMIT 100""}"
250317,database,SQLiteDatabase.rawQuery,"{""sql"": ""SELECT * FROM words WHERE en_word LIKE ? ORDER BY en_word LIMIT 100""}"
250326,database,SQLiteDatabase.rawQuery,"{""sql"": ""SELECT * FROM words WHERE en_word LIKE ? ORDER BY en_word LIMIT 100""}"
250336,database,SQLiteDatabase.rawQuery,"{""sql"": ""SELECT * FROM words WHERE en_word LIKE ? ORDER BY en_word LIMIT 100""}"
312855,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
376340,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
437921,lifecycle,hook_loaded,"{""stage"": ""java_perform"", ""version"": ""3""}"
